ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
559	"ENSG00000139644.8"	"TMBIM6"	chr12	+	50136220	50136390	50138195	50138325	50135739	50135898	50146246	50146332	559	4,2	2,1	0,0	1,0	199	199	1	1.0	0.667,0.667	0.0,NA	0.667
564	"ENSG00000102024.13"	"PLS3"	chrX	+	114858652	114858692	114863509	114863639	114856557	114856721	114864146	114864279	564	1,1	413,265	0,0	286,294	139	199	1	1.0	0.003,0.005	0.0,0.0	0.004
570	"ENSG00000141380.9"	"SS18"	chr18	-	23662326	23662492	23664015	23664139	23658039	23658124	23667464	23667541	570	0,1	0,7	0,1	1,7	199	199	1	1.0	NA,0.125	0.0,0.125	0.063
574	"ENSG00000141380.9"	"SS18"	chr18	-	23658974	23659110	23662326	23662492	23658039	23658124	23664015	23664139	574	0,7	0,0	1,7	0,1	199	199	1	1.0	NA,1.0	1.0,0.875	0.063
576	"ENSG00000141380.9"	"SS18"	chr18	-	23658974	23659089	23660268	23660387	23658039	23658124	23667464	23667541	576	0,2	0,0	0,4	2,1	199	199	1	1.0	NA,1.0	0.0,0.8	0.6
577	"ENSG00000141380.9"	"SS18"	chr18	-	23658974	23659089	23662326	23662492	23658039	23658124	23667464	23667541	577	0,7	0,0	1,7	2,1	199	199	1	1.0	NA,1.0	0.333,0.875	0.396
578	"ENSG00000141380.9"	"SS18"	chr18	-	23658974	23659089	23664015	23664139	23658039	23658124	23667464	23667541	578	0,1	0,0	0,1	2,1	199	199	1	1.0	NA,1.0	0.0,0.5	0.75
580	"ENSG00000141380.9"	"SS18"	chr18	-	23660268	23660387	23662326	23662492	23658039	23658124	23667464	23667541	580	0,7	0,2	1,7	0,4	199	199	1	1.0	NA,0.778	1.0,0.636	-0.04
581	"ENSG00000141380.9"	"SS18"	chr18	-	23660268	23660387	23664015	23664139	23658039	23658124	23667464	23667541	581	0,1	0,2	0,1	0,4	199	199	1	1.0	NA,0.333	NA,0.2	0.133
582	"ENSG00000258941.2"	"RP11-407N17.3"	chr14	+	39748652	39748741	39760222	39760300	39746137	39746269	39762474	39762585	582	4,0	83,75	1,1	67,92	188	177	0.56488433624	1.0	0.043,0.0	0.014,0.01	0.009
583	"ENSG00000258941.2"	"RP11-407N17.3"	chr14	+	39748652	39748741	39760222	39760315	39746137	39746269	39762474	39762585	583	4,0	7,2	1,1	6,5	188	192	0.704797663154	1.0	0.369,0.0	0.145,0.17	0.027
584	"ENSG00000072840.8"	"EVC"	chr4	+	5819937	5819981	5829805	5829943	5812679	5815889	5830245	5830772	584	4,4	1,0	3,0	0,1	143	199	0.603567485694	1.0	0.848,1.0	1.0,0.0	0.424
585	"ENSG00000072840.8"	"EVC"	chr4	+	5829108	5829229	5829805	5829943	5825343	5825547	5830245	5830772	585	3,0	3,2	0,4	0,1	199	199	1	1.0	0.5,0.0	NA,0.8	-0.55
589	"ENSG00000134759.9"	"ELP2"	chr18	+	33718757	33718835	33719381	33719576	33718232	33718389	33721099	33721164	589	53,48	0,1	50,33	0,0	177	199	0.82507491709	1.0	1.0,0.982	1.0,1.0	-0.009
591	"ENSG00000116752.5"	"BCAS2"	chr1	-	115118210	115118372	115119308	115119379	115113320	115113371	115123919	115124012	591	106,72	67,51	77,79	39,70	170	199	0.899609998483	1.0	0.649,0.623	0.698,0.569	0.003
594	"ENSG00000058804.10"	"NDC1"	chr1	-	54273328	54273464	54275367	54275419	54272097	54272190	54284643	54284752	594	6,4	426,914	6,10	341,1799	151	199	0.902584548452	1.0	0.018,0.006	0.023,0.007	-0.003
600	"ENSG00000092758.11"	"COL9A3"	chr20	+	61467538	61467685	61467829	61467884	61467272	61467305	61468434	61468617	600	155,55	15,17	34,8	2,3	199	154	0.916600127978	1.0	0.889,0.715	0.929,0.674	0.0
601	"ENSG00000092758.11"	"COL9A3"	chr20	+	61467538	61467685	61467746	61467884	61467062	61467305	61468434	61468617	601	155,55	18,17	34,8	4,3	199	199	0.779990515125	1.0	0.896,0.764	0.895,0.727	0.019
602	"ENSG00000159214.8"	"CCDC24"	chr1	+	44457883	44458059	44458194	44458311	44457518	44457676	44459558	44459636	602	6,7	2,5	3,0	0,0	199	199	1	1.0	0.75,0.583	1.0,NA	-0.334
616	"ENSG00000160953.10"	"MUM1"	chr19	+	1358392	1358463	1358586	1358699	1357007	1357093	1360134	1361031	616	44,20	7,5	50,10	10,1	170	199	0.945244563286	1.0	0.88,0.824	0.854,0.921	-0.035
617	"ENSG00000160953.10"	"MUM1"	chr19	+	1358324	1358463	1358586	1358699	1357007	1357093	1360134	1361031	617	36,13	7,5	34,6	10,1	199	199	0.890402648989	1.0	0.837,0.722	0.773,0.857	-0.035
619	"ENSG00000131013.3"	"PPIL4"	chr6	-	149838177	149838220	149838489	149838586	149833290	149833438	149842195	149842307	619	505,487	2,0	397,542	0,4	196	142	1	1.0	0.995,1.0	1.0,0.99	0.003
620	"ENSG00000165732.8"	"DDX21"	chr10	+	70737284	70737444	70741292	70741337	70734425	70734499	70742298	70744829	620	10,19	206,270	12,16	197,345	199	144	0.594279291507	1.0	0.034,0.048	0.042,0.032	0.004
621	"ENSG00000174938.10"	"SEZ6L2"	chr16	-	29884025	29884064	29884560	29884752	29883729	29883847	29884858	29885050	621	393,297	99,75	179,112	55,20	199	138	0.981553675522	1.0	0.734,0.733	0.693,0.795	-0.01
622	"ENSG00000196498.9"	"NCOR2"	chr12	-	124934360	124934413	124941651	124941708	124922475	124922542	124950718	124950832	622	10,6	38,61	4,6	21,57	156	152	0.651031642533	1.0	0.204,0.087	0.157,0.093	0.02
623	"ENSG00000130475.10"	"FCHO1"	chr19	+	17865125	17865170	17865884	17866000	17858526	17858623	17873570	17873662	623	0,0	10,5	4,0	1,5	144	199	1	1.0	0.0,0.0	0.847,0.0	-0.423
624	"ENSG00000131467.6"	"PSME3"	chr17	+	40990109	40990222	40990747	40990816	40989665	40989714	40990961	40991029	624	80,32	111,142	68,78	127,256	199	168	0.870952943156	1.0	0.378,0.16	0.311,0.205	0.011
626	"ENSG00000153250.13"	"RBMS1"	chr2	-	161137824	161137875	161137927	161137964	161135058	161135169	161141285	161141379	626	0,2	98,256	0,0	60,159	136	150	1	1.0	0.0,0.009	0.0,0.0	0.004
629	"ENSG00000205250.4"	"E2F4"	chr16	+	67227324	67227418	67228300	67228362	67226663	67226773	67228588	67228883	629	2,0	204,118	0,0	121,23	193	161	1	1.0	0.008,0.0	0.0,0.0	0.004
632	"ENSG00000187790.6"	"FANCM"	chr14	+	45618039	45618198	45620599	45620731	45606271	45606444	45623122	45623255	632	0,1	6,12	0,0	10,21	199	199	1	1.0	0.0,0.077	0.0,0.0	0.038
637	"ENSG00000112715.16"	"VEGFA"	chr6	+	43748476	43748540	43749692	43749789	43746625	43746655	43752277	43752299	637	1,0	89,128	2,0	77,109	163	196	0.557875464407	1.0	0.013,0.0	0.03,0.0	-0.009
641	"ENSG00000170832.8"	"USP32"	chr17	-	58348710	58348842	58365883	58366043	58346810	58346918	58372043	58372162	641	40,16	109,133	11,37	79,113	199	199	0.839064852701	1.0	0.268,0.107	0.122,0.247	0.003
643	"ENSG00000106133.13"	"NSUN5P2"	chr7	-	72419591	72419641	72419641	72419771	72419430	72419519	72419851	72420030	643	16,8	4,0	4,0	1,0	199	149	1	1.0	0.75,1.0	0.75,NA	0.125
644	"ENSG00000151090.13"	"THRB"	chr3	-	24270428	24270492	24338716	24338862	24231564	24231825	24378790	24378862	644	0,2	17,27	1,1	6,23	199	163	0.709342603587	1.0	0.0,0.057	0.12,0.034	-0.049
645	"ENSG00000151090.13"	"THRB"	chr3	-	24338716	24338862	24359848	24359985	24270428	24270492	24378790	24378862	645	3,2	8,4	10,0	2,7	199	199	0.635540218979	1.0	0.273,0.333	0.833,0.0	-0.113
646	"ENSG00000140471.12"	"LINS"	chr15	-	101120648	101120941	101121005	101121150	101120467	101120557	101142325	101142379	646	2,5	2,6	0,4	0,0	199	199	1	1.0	0.5,0.455	NA,1.0	-0.522
648	"ENSG00000160094.10"	"ZNF362"	chr1	+	33736087	33736213	33740814	33740931	33722219	33722255	33741700	33741764	648	10,3	6,1	20,0	2,4	199	199	0.828155070225	1.0	0.625,0.75	0.909,0.0	0.233
656	"ENSG00000105379.5"	"ETFB"	chr19	-	51853582	51853645	51856385	51856451	51850153	51850312	51857403	51857562	656	23,14	4958,3194	1,10	2304,1985	165	162	1	1.0	0.005,0.004	0.0,0.005	0.002
659	"ENSG00000126698.6"	"DNAJC8"	chr1	-	28531768	28531860	28534852	28534924	28530257	28530333	28536482	28536577	659	455,375	690,516	398,436	569,634	171	191	0.979824537954	1.0	0.424,0.448	0.439,0.434	-0.001
660	"ENSG00000126698.6"	"DNAJC8"	chr1	-	28534852	28534924	28536482	28536565	28531768	28531860	28537081	28537148	660	2,0	301,286	0,0	278,492	182	171	1	1.0	0.006,0.0	0.0,0.0	0.003
661	"ENSG00000126698.6"	"DNAJC8"	chr1	-	28534852	28534924	28536482	28536577	28531768	28531860	28537081	28537148	661	655,739	301,286	559,1195	278,492	194	171	0.610556215104	1.0	0.657,0.695	0.639,0.682	0.015
666	"ENSG00000101928.8"	"MOSPD1"	chrX	-	134033860	134033982	134048105	134048328	134033309	134033564	134049211	134049249	666	0,5	2,0	1,6	2,8	199	199	0.732675612048	1.0	0.0,1.0	0.333,0.429	0.119
667	"ENSG00000103222.14"	"ABCC1"	chr16	+	16108347	16108485	16110352	16110478	16103632	16103758	16126965	16127027	667	11,12	52,104	8,9	36,103	199	199	0.705389075238	1.0	0.175,0.103	0.182,0.08	0.008
668	"ENSG00000103222.14"	"ABCC1"	chr16	+	16177222	16177399	16180680	16180848	16173208	16173335	16184261	16184445	668	44,39	41,33	67,10	22,18	199	199	0.664998909374	1.0	0.518,0.542	0.753,0.357	-0.025
671	"ENSG00000107438.4"	"PDLIM1"	chr10	-	97019871	97019930	97023620	97023820	97006971	97007123	97028534	97028619	671	947,1053	2,0	763,774	0,0	199	158	1	1.0	0.997,1.0	1.0,1.0	-0.002
673	"ENSG00000146872.13"	"TLK2"	chr17	+	60631023	60631116	60637376	60637487	60613530	60613698	60642361	60642498	673	1,0	323,335	1,8	326,568	192	199	0.52122047445	1.0	0.003,0.0	0.003,0.014	-0.007
676	"ENSG00000104872.6"	"PIH1D1"	chr19	-	49951257	49951319	49952731	49952911	49951083	49951165	49954038	49954105	676	198,254	906,675	132,253	472,872	199	161	0.968257375605	1.0	0.15,0.233	0.185,0.19	0.004
678	"ENSG00000103540.12"	"CCP110"	chr16	+	19559276	19559336	19559836	19559922	19557733	19557796	19562517	19564730	678	66,63	31,41	61,122	23,67	159	185	0.524369249352	1.0	0.712,0.641	0.755,0.679	-0.041
679	"ENSG00000168397.12"	"ATG4B"	chr2	+	242591298	242591389	242592721	242592784	242590678	242590750	242592926	242593025	679	0,7	141,92	2,0	68,35	190	162	0.630493637798	1.0	0.0,0.061	0.024,0.0	0.018
684	"ENSG00000196136.12"	"SERPINA3"	chr14	+	95085659	95085805	95088652	95088828	95080770	95081421	95089947	95090389	684	1,1	5842,4250	2,2	2543,1060	199	199	1	1.0	0.0,0.0	0.001,0.002	-0.002
685	"ENSG00000196136.12"	"SERPINA3"	chr14	+	95085659	95085805	95088685	95088828	95080770	95081421	95089947	95090389	685	1,1	5853,4252	2,2	2548,1061	199	199	1	1.0	0.0,0.0	0.001,0.002	-0.002
686	"ENSG00000196136.12"	"SERPINA3"	chr14	+	95085659	95085805	95088677	95088828	95080770	95081421	95089947	95090391	686	1,1	5959,4336	2,2	2611,1148	199	199	1	1.0	0.0,0.0	0.001,0.002	-0.002
688	"ENSG00000196136.12"	"SERPINA3"	chr14	+	95085662	95085805	95088652	95088828	95080770	95081421	95089947	95090389	688	0,1	5842,4250	2,1	2543,1060	199	199	1	1.0	0.0,0.0	0.001,0.001	-0.001
689	"ENSG00000196136.12"	"SERPINA3"	chr14	+	95085662	95085805	95088685	95088828	95080770	95081421	95089947	95090389	689	0,1	5853,4252	2,1	2548,1061	199	199	1	1.0	0.0,0.0	0.001,0.001	-0.001
690	"ENSG00000196136.12"	"SERPINA3"	chr14	+	95085662	95085805	95088677	95088828	95080770	95081421	95089947	95090391	690	0,1	5959,4336	2,1	2611,1148	199	199	1	1.0	0.0,0.0	0.001,0.001	-0.001
693	"ENSG00000196739.10"	"COL27A1"	chr9	+	116985011	116985210	116985271	116985434	116984502	116984547	116993358	116993412	693	11,14	4,1	5,9	0,0	199	199	1	1.0	0.733,0.933	1.0,1.0	-0.167
695	"ENSG00000196739.10"	"COL27A1"	chr9	+	117029783	117029837	117031323	117031361	117028844	117028898	117031520	117031574	695	477,164	5,4	186,16	2,0	153	137	0.590143348923	1.0	0.988,0.973	0.988,1.0	-0.014
706	"ENSG00000100722.14"	"ZC3H14"	chr14	+	89063077	89063152	89068267	89068427	89044328	89044484	89069171	89069404	706	66,83	41,64	53,86	52,43	174	199	1	1.0	0.648,0.597	0.538,0.696	0.006
708	"ENSG00000093167.13"	"LRRFIP2"	chr3	-	37107714	37107816	37114280	37114373	37107300	37107433	37116514	37116607	708	2,0	0,0	1,2	3,2	192	199	1	1.0	1.0,NA	0.257,0.509	0.617
709	"ENSG00000066427.17"	"ATXN3"	chr14	-	92559595	92559662	92560089	92560175	92555073	92555161	92562436	92562481	709	16,12	18,56	8,14	21,46	185	166	0.591121834243	1.0	0.444,0.161	0.255,0.215	0.068
716	"ENSG00000066427.17"	"ATXN3"	chr14	-	92560089	92560175	92562436	92562481	92559595	92559662	92572872	92572918	716	0,0	8,19	2,2	6,8	144	185	1	1.0	0.0,0.0	0.3,0.243	-0.271
717	"ENSG00000066427.17"	"ATXN3"	chr14	-	92560089	92560175	92562436	92562478	92559595	92559662	92572872	92572918	717	0,0	8,19	2,0	6,8	141	185	1	1.0	0.0,0.0	0.304,0.0	-0.152
726	"ENSG00000121892.10"	"PDS5A"	chr4	-	39839475	39839828	39843567	39843676	39824482	39827108	39846275	39846421	726	113,178	74,117	135,192	81,141	199	199	0.880690028235	1.0	0.604,0.603	0.625,0.577	0.002
727	"ENSG00000121892.10"	"PDS5A"	chr4	-	39871013	39871082	39874605	39874764	39868480	39868617	39875908	39876032	727	34,70	22,28	48,37	15,34	199	168	0.765326889747	1.0	0.566,0.679	0.73,0.479	0.018
730	"ENSG00000121892.10"	"PDS5A"	chr4	-	39868480	39868617	39871013	39871075	39864955	39865079	39874605	39874764	730	0,1	259,223	2,0	278,238	161	199	1	1.0	0.0,0.006	0.009,0.0	-0.001
732	"ENSG00000159322.13"	"ADPGK"	chr15	-	73052747	73052868	73064123	73064186	73044770	73045236	73067212	73067438	732	77,104	2,1	68,54	1,0	162	199	0.852772619757	1.0	0.979,0.992	0.988,1.0	-0.008
733	"ENSG00000255508.3"	"MIR3654"	chr11	-	62340055	62340214	62341302	62341475	62339309	62339373	62342148	62342380	733	10,12	1973,1593	0,0	1424,1035	199	199	1	1.0	0.005,0.007	0.0,0.0	0.006
740	"ENSG00000131473.12"	"ACLY"	chr17	-	40024961	40025038	40025295	40025378	40024013	40024157	40025726	40025840	740	297,225	2109,1441	214,222	1474,1582	182	176	0.778068068513	1.0	0.12,0.131	0.123,0.119	0.005
747	"ENSG00000116120.8"	"FARSB"	chr2	-	223509603	223509640	223511519	223511689	223507569	223507724	223513458	223513514	747	0,11	0,1	2,8	0,0	199	136	1	1.0	NA,0.883	1.0,1.0	-0.117
748	"ENSG00000116120.8"	"FARSB"	chr2	-	223509603	223509640	223511519	223511715	223507569	223507724	223513458	223513514	748	0,13	0,1	5,9	0,0	199	136	1	1.0	NA,0.899	1.0,1.0	-0.101
75	"ENSG00000196323.7"	"ZBTB44"	chr11	-	130109706	130109791	130130750	130131824	130108338	130108502	130184269	130184507	75	1,0	46,40	0,1	32,27	199	184	0.666915596845	1.0	0.02,0.0	0.0,0.033	-0.007
751	"ENSG00000105778.13"	"AVL9"	chr7	+	32582752	32582873	32588458	32588530	32535321	32535414	32590945	32591035	751	46,37	74,36	34,19	34,53	199	171	0.522772007717	1.0	0.348,0.469	0.462,0.236	0.059
754	"ENSG00000180228.8"	"PRKRA"	chr2	-	179312231	179312313	179314968	179315138	179309148	179309227	179315692	179315958	754	142,208	80,82	89,107	58,37	199	181	0.89662256005	1.0	0.618,0.698	0.583,0.725	0.004
755	"ENSG00000054267.16"	"ARID4B"	chr1	-	235311718	235311762	235316020	235316080	235301405	235301489	235318195	235318427	755	194,136	312,375	114,127	142,354	159	143	0.679092503159	1.0	0.359,0.246	0.419,0.244	-0.029
764	"ENSG00000142303.9"	"ADAMTS10"	chr19	-	8670507	8670694	8673015	8673188	8669896	8670243	8675528	8675566	764	0,0	0,2	6,0	0,0	199	199	1	1.0	NA,0.0	1.0,NA	-1.0
766	"ENSG00000110497.10"	"AMBRA1"	chr11	-	46529740	46529920	46534276	46534363	46515673	46515754	46563494	46564948	766	55,66	13,7	30,26	3,3	186	199	0.646733025514	1.0	0.819,0.91	0.915,0.903	-0.044
768	"ENSG00000116171.12"	"SCP2"	chr1	+	53493640	53493743	53504588	53504718	53480637	53480715	53513529	53513609	768	251,160	172,84	187,128	121,69	199	199	0.885965849732	1.0	0.593,0.656	0.607,0.65	-0.004
770	"ENSG00000116171.12"	"SCP2"	chr1	+	53407467	53407525	53413680	53413752	53392957	53393137	53416426	53416558	770	52,16	4,2	26,10	0,0	157	171	0.608010212979	1.0	0.934,0.897	1.0,1.0	-0.085
771	"ENSG00000138035.10"	"PNPT1"	chr2	-	55883439	55883506	55887291	55887328	55883265	55883355	55889090	55889161	771	54,32	289,134	38,40	208,140	136	166	0.636721116621	1.0	0.186,0.226	0.182,0.259	-0.014
772	"ENSG00000100916.9"	"BRMS1L"	chr14	+	36304049	36304129	36327782	36327920	36302183	36302311	36331795	36331892	772	211,233	18,0	159,344	7,11	179	199	0.725772181702	1.0	0.929,1.0	0.962,0.972	-0.002
773	"ENSG00000163902.7"	"RPN1"	chr3	-	128348793	128348986	128350790	128351000	128345575	128345675	128356641	128356948	773	1075,1583	1446,1233	955,2218	1276,1270	199	199	0.574443506009	1.0	0.426,0.562	0.428,0.636	-0.038
784	"ENSG00000108433.11"	"GOSR2"	chr17	+	45009432	45009565	45012394	45012535	45006885	45006950	45015964	45016070	784	5,4	89,70	4,2	61,71	199	199	0.805428723603	1.0	0.053,0.054	0.062,0.027	0.009
787	"ENSG00000119471.10"	"HSDL2"	chr9	+	115181139	115181238	115200710	115200905	115171186	115171301	115203978	115204050	787	7,1	89,70	9,2	90,102	198	199	0.956448684612	1.0	0.073,0.014	0.091,0.019	-0.012
788	"ENSG00000119471.10"	"HSDL2"	chr9	+	115171186	115171301	115181139	115181238	115167903	115168002	115200710	115200905	788	248,221	53,43	199,350	58,36	199	198	0.519938390906	1.0	0.823,0.836	0.773,0.906	-0.01
79	"ENSG00000100429.13"	"HDAC10"	chr22	-	50687259	50687319	50687531	50687597	50687090	50687180	50687756	50687883	79	18,6	8,3	5,5	4,0	165	159	0.92830030082	1.0	0.684,0.658	0.546,1.0	-0.102
790	"ENSG00000049883.10"	"PTCD2"	chr5	+	71627084	71627202	71630844	71630923	71622438	71622568	71631620	71631712	790	9,15	5,3	12,11	7,4	199	178	0.61640784586	1.0	0.617,0.817	0.605,0.711	0.059
791	"ENSG00000114956.15"	"DGUOK"	chr2	+	74177753	74177859	74184251	74184367	74173845	74174033	74185272	74185372	791	4,5	59,52	3,4	47,37	199	199	0.915344994688	1.0	0.063,0.088	0.06,0.098	-0.004
793	"ENSG00000114956.15"	"DGUOK"	chr2	+	74177727	74177859	74184251	74184367	74173845	74174033	74185272	74185372	793	6,5	59,52	3,3	47,37	199	199	0.671865871219	1.0	0.092,0.088	0.06,0.075	0.022
794	"ENSG00000095794.15"	"CREM"	chr10	+	35477127	35477316	35490378	35490414	35468061	35468204	35495822	35495979	794	8,8	0,0	2,4	0,4	199	135	1	1.0	1.0,1.0	1.0,0.404	0.298
797	"ENSG00000176261.11"	"ZBTB8OS"	chr1	-	33099245	33099328	33099551	33099711	33097425	33097480	33116033	33116504	797	25,13	27,10	3,36	10,15	199	182	0.972635239907	1.0	0.459,0.543	0.215,0.687	0.05
798	"ENSG00000176261.11"	"ZBTB8OS"	chr1	-	33093108	33093145	33097427	33097480	33087430	33087549	33099245	33099328	798	29,10	151,106	11,15	109,87	152	136	0.718497890818	1.0	0.147,0.078	0.083,0.134	0.004
800	"ENSG00000176261.11"	"ZBTB8OS"	chr1	-	33097427	33097480	33099245	33099328	33093108	33093145	33099551	33099673	800	532,188	34,26	245,177	26,15	182	152	0.616710631867	1.0	0.929,0.858	0.887,0.908	-0.004
803	"ENSG00000104613.7"	"INTS10"	chr8	+	19677083	19677187	19677889	19678029	19675785	19675853	19679949	19680031	803	125,146	177,90	96,110	137,80	199	199	0.79195024308	1.0	0.414,0.619	0.412,0.579	0.021
808	"ENSG00000058056.4"	"USP13"	chr3	+	179483482	179483636	179499526	179499611	179481789	179481956	179501835	179507189	808	166,133	456,661	47,63	203,223	199	184	0.82038566526	1.0	0.252,0.157	0.176,0.207	0.013
809	"ENSG00000058056.4"	"USP13"	chr3	+	179408028	179408089	179418795	179418917	179370542	179371181	179424721	179424864	809	0,13	48,59	5,5	55,68	160	199	0.62699387819	1.0	0.0,0.215	0.102,0.084	0.014
810	"ENSG00000058056.4"	"USP13"	chr3	+	179408028	179408089	179418795	179418967	179370542	179371181	179424721	179424864	810	0,13	1,4	5,5	0,6	160	199	0.69750272615	1.0	0.0,0.802	1.0,0.509	-0.353
823	"ENSG00000153558.9"	"FBXL2"	chr3	+	33339360	33339454	33406116	33406211	33339155	33339217	33414583	33414652	823	4,0	21,14	0,0	13,8	193	194	1	1.0	0.161,0.0	0.0,0.0	0.081
824	"ENSG00000118454.8"	"ANKRD13C"	chr1	-	70781163	70781249	70790535	70790640	70771906	70771973	70801740	70801782	824	21,9	0,0	9,3	1,0	199	185	1	1.0	1.0,1.0	0.893,1.0	0.053
83	"ENSG00000250903.4"	"GMDS-AS1"	chr6	+	2249070	2249160	2263834	2263918	2246015	2246164	2397454	2397860	83	73,33	4,1	25,18	1,0	189	183	0.516485190744	1.0	0.946,0.97	0.96,1.0	-0.022
834	"ENSG00000075420.8"	"FNDC3B"	chr3	+	171944660	171944737	171965322	171965557	171851260	171851336	171969049	171969331	834	40,197	2,3	39,72	1,0	176	199	0.829762700488	1.0	0.958,0.987	0.978,1.0	-0.017
838	"ENSG00000154655.10"	"L3MBTL4"	chr18	-	5969391	5969561	6080879	6080950	5954712	5956386	6093353	6093527	838	168,170	2,2	98,166	0,0	170	199	0.519339924386	1.0	0.99,0.99	1.0,1.0	-0.01
839	"ENSG00000154655.10"	"L3MBTL4"	chr18	-	5969391	5969561	6046726	6046753	5954705	5956386	6080879	6080950	839	0,0	14,11	0,4	13,7	126	199	1	1.0	0.0,0.0	0.0,0.474	-0.237
842	"ENSG00000154655.10"	"L3MBTL4"	chr18	-	6171826	6171941	6213147	6213258	6138192	6138295	6215748	6215834	842	82,44	20,37	59,38	27,14	199	199	0.857352428171	1.0	0.804,0.543	0.686,0.731	-0.035
843	"ENSG00000170322.10"	"NFRKB"	chr11	-	129762956	129763047	129763191	129763280	129762609	129762765	129764253	129764333	843	5,1	4,4	8,4	0,0	188	190	0.557536857158	1.0	0.558,0.202	1.0,1.0	-0.62
844	"ENSG00000103202.8"	"NME4"	chr16	+	456345	456397	457424	457560	454955	455024	460242	460367	844	4,1	8,4	1,0	3,0	151	199	1	1.0	0.397,0.248	0.305,NA	0.018
849	"ENSG00000165406.11"	"MARCH8"	chr10	-	45959686	45959775	45984814	45984865	45956530	45956859	46028557	46028737	849	19,13	22,38	12,5	24,14	150	188	0.721532849767	1.0	0.52,0.3	0.385,0.309	0.063
85	"ENSG00000204120.10"	"GIGYF2"	chr2	+	233568133	233568199	233589283	233589401	233562040	233562102	233599864	233599948	85	31,50	4,1	38,37	0,2	165	199	0.532859324914	1.0	0.903,0.984	1.0,0.957	-0.035
858	"ENSG00000142687.13"	"KIAA0319L"	chr1	-	35936463	35936561	35940405	35940507	35928221	35928314	35944566	35944813	858	169,157	1,2	105,78	2,0	199	197	0.638970630844	1.0	0.994,0.987	0.981,1.0	0.0
859	"ENSG00000142687.13"	"KIAA0319L"	chr1	-	35940405	35940507	35944566	35944804	35936463	35936561	35972212	35972736	859	0,2	76,141	0,0	75,142	199	199	0.579438319195	1.0	0.0,0.014	0.0,0.0	0.007
860	"ENSG00000142687.13"	"KIAA0319L"	chr1	-	35940405	35940507	35944566	35944813	35928221	35928314	35972212	35972736	860	61,95	0,3	56,38	0,1	199	199	0.867453111236	1.0	1.0,0.969	1.0,0.974	-0.003
861	"ENSG00000142687.13"	"KIAA0319L"	chr1	-	35940405	35940507	35944566	35944804	35928221	35928314	35972212	35972736	861	2,2	0,3	0,0	0,1	199	199	1	1.0	1.0,0.4	NA,0.0	0.7
863	"ENSG00000102054.13"	"RBBP7"	chrX	-	16870538	16870673	16870673	16870751	16870168	16870245	16870871	16870998	863	98,69	15,5	81,84	9,9	177	199	0.810208390373	1.0	0.88,0.939	0.91,0.913	-0.002
87	"ENSG00000204120.10"	"GIGYF2"	chr2	+	233595831	233595968	233599126	233599196	233568133	233568199	233599864	233599948	87	0,0	2,5	4,2	7,10	199	169	1	1.0	0.0,0.0	0.327,0.145	-0.236
870	"ENSG00000214046.4"	"SMIM7"	chr19	-	16770205	16770258	16770769	16770834	16764845	16764936	16770895	16770955	870	2,1	78,26	0,3	53,30	164	152	0.735218163999	1.0	0.023,0.034	0.0,0.085	-0.014
872	"ENSG00000214046.4"	"SMIM7"	chr19	-	16770205	16770258	16770769	16770834	16757906	16758072	16770895	16770955	872	3,3	28,16	4,0	15,11	164	152	0.726286853459	1.0	0.09,0.148	0.198,0.0	0.02
877	"ENSG00000129351.13"	"ILF3"	chr19	+	10795091	10795152	10795534	10795735	10794592	10794646	10798021	10798384	877	79,74	0,2	76,41	0,0	160	199	0.536160411288	1.0	1.0,0.979	1.0,1.0	-0.01
878	"ENSG00000129351.13"	"ILF3"	chr19	+	10795091	10795152	10795597	10795735	10794592	10794646	10798021	10798384	878	79,74	0,2	76,41	0,0	160	199	0.536160411288	1.0	1.0,0.979	1.0,1.0	-0.01
